"ka" "ks" "vka" "vks" "dnds" "chi.square" "stat"
"OG1_7604" 0.00194363498800641 0 4.07375538814533e-06 0 Inf Inf "Positive"
"OG1_7624" 0.00151057516708813 0 2.28529117248669e-06 0 Inf Inf "Positive"
"OG1_7641" 0.00598298972307586 0 0.000136852605555374 0 Inf Inf "Positive"
"OG1_7656" 0.00487808747268233 0 7.97085761139915e-06 0 Inf Inf "Positive"
"OG1_7657" 0.0045402630603987 0 5.76788492342073e-06 0 Inf Inf "Positive"
"OG1_7660" 0.00162300167956788 0 1.00082091319471e-05 0 Inf Inf "Positive"
"OG1_7666" 0.00381681242753549 0 1.46239444316904e-05 0 Inf Inf "Positive"
"OG1_7671" 0.00225291225708787 0 5.45393961116822e-06 0 Inf Inf "Positive"
"OG1_7680" 0.00749780937721899 0 5.62762105806966e-05 0 Inf Inf "Positive"
"OG1_7701" 0.00283586795851938 0 3.18597023280864e-05 0 Inf Inf "Positive"
"OG1_7709" 0.00134228268533449 0 1.80414556131177e-06 0 Inf Inf "Positive"
"OG1_7715" 0.0131894254498358 0 0.000186546147300113 0 Inf Inf "Positive"
"OG1_7727" 0.00161391813486051 0 1.07434584120835e-05 0 Inf Inf "Positive"
"OG1_7734" 0.0754401072270678 0.0235250245480511 0.000121691679552128 8.18582455724148e-05 3.20680248698475 4.8699772165621 "Positive"
"OG1_7782" 0.00495047835831062 0 2.61215282360686e-05 0 Inf Inf "Positive"
"OG1_7784" 0.00445437244455483 0 9.96517084014791e-06 0 Inf Inf "Positive"
"OG1_7802" 0.0159641208928876 0 0.00014482376671034 0 Inf Inf "Positive"
"OG1_7804" 0.00881256989809283 0 4.10180655221184e-05 0 Inf Inf "Positive"
"OG1_7808" 0.00845152238339334 0.00267363397977457 2.5586327344095e-05 7.18630747975396e-06 3.16106185339025 4.67018833417848 "Positive"
"OG1_7821" 0.0116732019331611 0.00231165248144322 1.9678703837011e-05 1.6104516437853e-05 5.04972180155437 16.4002466699848 "Positive"
"OG1_7832" 0.00485440706348045 0 2.36804064753267e-05 0 Inf Inf "Positive"
"OG1_7840" 0.0279745556127027 0.00654271380668834 0.000148150858667173 9.30498512829707e-05 4.27568077089136 10.7300845127874 "Positive"
"OG1_7853" 0.0211299151657012 0.005040982658176 2.42086578788113e-05 7.17819517298254e-06 4.19162623609317 10.1864780309182 "Positive"
"OG1_7886" 0.0110087260894226 0.00323461177422473 4.09636885085188e-05 1.05254886189968e-05 3.4034149560533 5.77640345098069 "Positive"
"OG1_7891" 0.00154440277229321 0 2.38887119579278e-06 0 Inf Inf "Positive"
"OG1_7930" 0.0112364279260293 0 6.38487144168962e-05 0 Inf Inf "Positive"
"OG1_7952" 0.00747677483352913 0 2.81621600071416e-05 0 Inf Inf "Positive"
"OG1_7985" 0.00698229966746916 0.00157792768626704 8.14403317078719e-06 7.49188564314615e-06 4.42498076954809 11.7304932717742 "Positive"
"OG1_7987" 0.00147058929540811 0 2.16581946338568e-06 0 Inf Inf "Positive"
"OG1_7993" 0.0375049863373287 0.00630998806223787 0.000211353523618386 0.000185251903416067 5.94374917470563 24.4406559024026 "Positive"
"OG1_8029" 0.00439889851024768 0 1.71863856681646e-05 0 Inf Inf "Positive"
"OG1_8037" 0.00509096971080841 0.00104401504417978 3.55859456814929e-06 6.19380178338172e-06 4.87633750029731 15.0259924162112 "Positive"
"OG1_8049" 0.00638794676194999 0 4.44771293580806e-05 0 Inf Inf "Positive"
"OG1_8061" 0.0613519369387036 0.0100082434334284 0.000313691127787961 8.23373601445665e-05 6.13014035347932 26.3183400463969 "Positive"
"OG1_8070" 0.00240770930743329 0 1.93702221443353e-06 0 Inf Inf "Positive"
"OG1_8072" 0.00131125536807435 0 6.76890145315936e-06 0 Inf Inf "Positive"
"OG1_8098" 0.00258677181825553 0 6.92618641618304e-06 0 Inf Inf "Positive"
"OG1_8100" 0.00209666027674975 0 2.49547501825473e-06 0 Inf Inf "Positive"
"OG1_8105" 0.00704236994086951 0 4.99475374984655e-05 0 Inf Inf "Positive"
"OG1_8111" 0.00173310398824316 0 3.00886711574608e-06 0 Inf Inf "Positive"
"OG1_8112" 0.00184975732957971 0.000559482738051449 1.09802369405418e-06 6.26042745391614e-07 3.30619195870456 5.31852135039357 "Positive"
"OG1_8127" 0.0030295715380652 0 5.22105831702765e-06 0 Inf Inf "Positive"
"OG1_8158" 0.0100248660026042 0 3.57580955824808e-05 0 Inf Inf "Positive"
"OG1_8164" 0.00624400581018095 0 7.22287604844235e-05 0 Inf Inf "Positive"
"OG1_8183" 0.00287770578531038 0 2.07627826302791e-06 0 Inf Inf "Positive"
"OG1_8187" 0.00628042484147711 0 1.91644364550505e-05 0 Inf Inf "Positive"
"OG1_8229" 0.00611035560338057 0.00199114649123805 1.07631827941868e-05 5.95850097222392e-06 3.0687624593514 4.27977811322165 "Positive"
"OG1_8239" 0.0065448105339208 0 4.63877056704479e-05 0 Inf Inf "Positive"
"OG1_8246" 0.00107165260124342 0 4.40631286659147e-06 0 Inf Inf "Positive"
"OG1_8264" 0.00150451467580944 0 7.55658938316293e-07 0 Inf Inf "Positive"
"OG1_8274" 0.01088972263202 0 3.99654442763267e-05 0 Inf Inf "Positive"
"OG1_8300" 0.00582248209843992 0 1.70501133015085e-05 0 Inf Inf "Positive"
"OG1_8309" 0.0113575093264696 0 0.000111006686676365 0 Inf Inf "Positive"
"OG1_8310" 0.00275877057194699 0 4.08026651038411e-06 0 Inf Inf "Positive"
"OG1_8317" 0.00228571826629041 0 5.236486202675e-06 0 Inf Inf "Positive"
"OG1_8345" 0.00212992867347875 0 4.54628626517692e-06 0 Inf Inf "Positive"
"OG1_8346" 0.00449441228421664 0 2.02910736272664e-05 0 Inf Inf "Positive"
"OG1_8361" 0.0113906973782113 0.00273827368040609 2.44974597655408e-05 7.53541563025111e-06 4.15980968583172 9.98439725067597 "Positive"
"OG1_8369" 0.0140923959526274 0.00425859466231211 3.82895626247517e-05 6.43770067304629e-05 3.30916583288448 5.33224684376107 "Positive"
"OG1_8372" 0.00402146939973011 0 5.4125339936096e-06 0 Inf Inf "Positive"
"OG1_8377" 0.00152526933717531 0 9.30216226731061e-06 0 Inf Inf "Positive"
"OG1_8392" 0.00426676723088314 0.000942122214793619 3.52232614087429e-06 1.77519765745144e-06 4.52888931381139 12.4530597891322 "Positive"
"OG1_8402" 0.0156609127348637 0 9.23134596500145e-05 0 Inf Inf "Positive"
"OG1_8421" 0.00196463906994478 0 3.8674096956037e-06 0 Inf Inf "Positive"
"OG1_8448" 0.00628939110342998 0 1.9903661272232e-05 0 Inf Inf "Positive"
"OG1_8453" 0.0122616174857861 0.00348590100119061 3.10239918567656e-05 1.82461236159949e-05 3.51748873005806 6.33774950596933 "Positive"
"OG1_8458" 0.00105596660157178 0 1.11624459466511e-06 0 Inf Inf "Positive"
"OG1_8459" 0.0162562216799452 0 0.000142474643491362 0 Inf Inf "Positive"
"OG1_8465" 0.01609230164735 0 0.000139275781889778 0 Inf Inf "Positive"
"OG1_8475" 0.00494382044641459 0 2.17603423309849e-05 0 Inf Inf "Positive"
"OG1_8496" 0.00160513781512409 0 2.58061185238324e-06 0 Inf Inf "Positive"
"OG1_8499" 0.00138093743440799 0 7.18417564793504e-06 0 Inf Inf "Positive"
"OG1_8502" 0.0012769366345317 0 6.48059913084886e-06 0 Inf Inf "Positive"
"OG1_8514" 0.00964290165310134 0 8.212007375929e-05 0 Inf Inf "Positive"
"OG1_8518" 0.00265252611484666 0 3.52731191063016e-06 0 Inf Inf "Positive"
"OG1_8539" 0.00334837656494414 0 6.35027662341868e-06 0 Inf Inf "Positive"
"OG1_8546" 0.00104423601680379 0 4.18684816546354e-06 0 Inf Inf "Positive"
"OG1_8547" 0.00196463906994478 0 3.8674096956037e-06 0 Inf Inf "Positive"
"OG1_8568" 0.00540545805210784 0 2.93780616704271e-05 0 Inf Inf "Positive"
"OG1_8569" 0.00386832085351484 0 1.61129963546489e-05 0 Inf Inf "Positive"
"OG1_8571" 0.0365571382830212 0.0111358583289343 3.5264583699436e-05 3.5231077789678e-05 3.28283076195704 5.21131628773737 "Positive"
"OG1_8573" 0.00439082882374102 0.00122058018161867 3.58950312411803e-06 2.9857833450061e-06 3.59732927821107 6.74611937945242 "Positive"
"OG1_8585" 0.00408721621977906 0 5.59132932806083e-06 0 Inf Inf "Positive"
"OG1_8590" 0.000869565436563449 0 7.56802328031361e-07 0 Inf Inf "Positive"
"OG1_8670" 0.00332503303500864 0 5.54638455784602e-06 0 Inf Inf "Positive"
"OG1_8677" 0.00791658770284426 0 1.75518626780748e-05 0 Inf Inf "Positive"
"OG1_8678" 0.0016077184269872 0 2.58892302313137e-06 0 Inf Inf "Positive"
"OG1_8680" 0.00294986106359416 0 8.72745022521456e-06 0 Inf Inf "Positive"
"OG1_8685" 0.00263158502213735 0 3.47176407879362e-06 0 Inf Inf "Positive"
"OG1_8698" 0.0105824055960217 0 5.65946292894574e-05 0 Inf Inf "Positive"
"OG1_8710" 0.00621606143794547 0 2.189216523581e-05 0 Inf Inf "Positive"
"OG1_8714" 0.00337087387033013 0 4.15199337033052e-05 0 Inf Inf "Positive"
"OG1_8742" 0.00388040322381061 0 1.60871120143812e-05 0 Inf Inf "Positive"
"OG1_8755" 0.0039866756441416 0 9.03711625417642e-06 0 Inf Inf "Positive"
"OG1_8762" 0.00303842382539302 0 3.73117567980734e-05 0 Inf Inf "Positive"
"OG1_8775" 0.00188804529171447 0 1.33502557725931e-05 0 Inf Inf "Positive"
"OG1_8802" 0.00817256588463211 0 0.000137915819387472 0 Inf Inf "Positive"
"OG1_8817" 0.00751893868227025 0 5.69638035716733e-05 0 Inf Inf "Positive"
"OG1_8829" 0.00395903458616299 0 1.66590211491051e-05 0 Inf Inf "Positive"
"OG1_8832" 0.00605406120108314 0 3.20446272545081e-05 0 Inf Inf "Positive"
"OG1_8834" 0.0071235362820745 0.0022160127271392 8.57804112483458e-06 9.82165474260847e-06 3.21457372281013 4.90433677376114 "Positive"
"OG1_8860" 0.0283127402657078 0.00464825170990043 9.36113585028178e-05 3.24431871428453e-05 6.0910514388461 25.9188047529769 "Positive"
"OG1_8877" 0.00948516676442805 0 9.69908300234463e-05 0 Inf Inf "Positive"
"OG1_8886" 0.00466566371444211 0 7.2902053502322e-06 0 Inf Inf "Positive"
"OG1_8892" 0.0025372002902546 0 2.48975928097005e-05 0 Inf Inf "Positive"
"OG1_8894" 0.0120197819073557 0.00274482857632539 2.03000630448761e-05 3.12795991406084e-05 4.37906469315727 11.418078200542 "Positive"
"OG1_8895" 0.00763373606539419 0 5.87233279540972e-05 0 Inf Inf "Positive"
"OG1_8900" 0.00484271926279243 0 1.32315197734133e-05 0 Inf Inf "Positive"
"OG1_8920" 0.00292491844965443 0 9.11173818359743e-06 0 Inf Inf "Positive"
"OG1_8954" 0.00371059216880841 0 1.38198369773314e-05 0 Inf Inf "Positive"
"OG1_8957" 0.0162136671733004 0 9.91670484310707e-05 0 Inf Inf "Positive"
"OG1_8959" 0.00620607261169361 0 0.000150206119182982 0 Inf Inf "Positive"
"OG1_8969" 0.0495780544128258 0.00624299963668526 0.000256186746050211 0.000133081350632836 7.9413835172269 48.1828051332293 "Positive"
"OG1_8999" 0.00393702821545293 0 7.78076857451725e-06 0 Inf Inf "Positive"
"OG1_9015" 0.00260580019342855 0.000774134797443952 1.29649787989155e-06 2.1037350363915e-06 3.36608069038158 5.59833783339659 "Positive"
"OG1_9020" 0.0102044358156035 0 5.26038362152721e-05 0 Inf Inf "Positive"
"OG1_9070" 0.0269244420629816 0.00677472410248592 0.000115692839130598 0.000118129231311558 3.97424923224577 8.84615849551455 "Positive"
"OG1_9079" 0.00497159075991825 0 9.39156250301291e-05 0 Inf Inf "Positive"
"OG1_9085" 0.00131640798772018 0 6.57358840259557e-06 0 Inf Inf "Positive"
"OG1_9090" 0.00704236994086951 0 4.99475374984655e-05 0 Inf Inf "Positive"
"OG1_9112" 0.00341513066385454 0.000773082900849935 1.77129978872687e-06 1.80327566006811e-06 4.41754779480947 11.679632929807 "Positive"
"OG1_9124" 0.00185357024140979 0 3.44210675391198e-06 0 Inf Inf "Positive"
"OG1_9137" 0.00317846657300957 0 3.79205692223215e-06 0 Inf Inf "Positive"
"OG1_9146" 0.0055325599062363 0 1.53899104454885e-05 0 Inf Inf "Positive"
"OG1_9159" 0.006199702194521 0 1.44712632199744e-05 0 Inf Inf "Positive"
"OG1_9164" 0.00505054799325196 0 2.56377354317777e-05 0 Inf Inf "Positive"
"OG1_9165" 0.00295421834308313 0 8.75329046386702e-06 0 Inf Inf "Positive"
"OG1_9167" 0.0204925451841334 0.00435887334323415 4.34412691399491e-05 9.57639541358984e-06 4.70133990379462 13.6999170834224 "Positive"
"OG1_9186" 0.00226435159380395 0 3.78893218396783e-06 0 Inf Inf "Positive"
"OG1_9190" 0.0244933353173977 0.00717653722398503 1.91839075697116e-05 1.97327174749285e-05 3.41297405042887 5.8224437680431 "Positive"
"OG1_9197" 0.00452491775995893 0 2.05680887499069e-05 0 Inf Inf "Positive"
"OG1_9201" 0.00192746731976384 0 3.97050122736235e-06 0 Inf Inf "Positive"
"OG1_9224" 0.00429783524876326 0 9.76743700797631e-06 0 Inf Inf "Positive"
"OG1_9227" 0.00118553701066896 0 1.40716690981116e-06 0 Inf Inf "Positive"
"OG1_9239" 0.00769245941973973 0 2.98169104084412e-05 0 Inf Inf "Positive"
"OG1_9248" 0.00400717057651168 0 6.03947596835338e-06 0 Inf Inf "Positive"
"OG1_9255" 0.00542953178160477 0 2.66090669484633e-05 0 Inf Inf "Positive"
"OG1_9271" 0.00126823149795437 0 1.61045442266227e-06 0 Inf Inf "Positive"
"OG1_9285" 0.00250000520835292 0 6.26570332104676e-06 0 Inf Inf "Positive"
"OG1_9286" 0.0129594686993633 0.003314460969474 0.000127067468244256 3.36420168095154e-05 3.90997776673772 8.46797060290785 "Positive"
"OG1_9293" 0.00228310898979059 0 2.61226192646969e-06 0 Inf Inf "Positive"
"OG1_9296" 0.0101303866512577 0 3.66942708845885e-05 0 Inf Inf "Positive"
"OG1_9300" 0.00310414761583145 0 3.59919499246808e-05 0 Inf Inf "Positive"
"OG1_9305" 0.00140647068830733 0 1.9809472438365e-06 0 Inf Inf "Positive"
"OG1_9326" 0.00451972600841113 0 1.09126527153758e-05 0 Inf Inf "Positive"
"OG1_9394" 0.00192634196667014 0 2.11063094230207e-06 0 Inf Inf "Positive"
"OG1_9410" 0.0158881623362879 0 0.000135487831258049 0 Inf Inf "Positive"
"OG1_9421" 0.00700536853479918 0 2.47111031048868e-05 0 Inf Inf "Positive"
"OG1_9439" 0.00719436872604973 0 2.6067452816035e-05 0 Inf Inf "Positive"
"OG1_9453" 0.0059172288235014 0 3.52224223022542e-05 0 Inf Inf "Positive"
"OG1_9454" 0.00847477915688671 0 7.24374781690016e-05 0 Inf Inf "Positive"
"OG1_9461" 0.00442807322185503 0 6.56505723552357e-06 0 Inf Inf "Positive"
"OG1_9467" 0.00829894570451892 0 6.94504331034193e-05 0 Inf Inf "Positive"
"OG1_9475" 0.00051282055777522 0 2.63119880802765e-07 0 Inf Inf "Positive"
"OG1_9484" 0.00820918525625148 0 3.83464461158139e-05 0 Inf Inf "Positive"
"OG1_9495" 0.00574718971286761 0 1.66107406576517e-05 0 Inf Inf "Positive"
"OG1_9507" 0.0177445851932563 0.00283972969265202 2.35834456234341e-05 1.02451400570447e-05 6.24868811956699 27.5487269764836 "Positive"
"OG1_9514" 0.00631919943586142 0 2.00933788995405e-05 0 Inf Inf "Positive"
"OG1_9555" 0.0194095734022235 0.00371584164789452 6.12240036049393e-05 1.39047128116078e-05 5.22346624033923 17.8376670832852 "Positive"
"OG1_9581" 0.00402290077537447 0 6.09009608638554e-06 0 Inf Inf "Positive"
"OG1_9586" 0.00445135054540289 0 1.12628106891939e-05 0 Inf Inf "Positive"
"OG1_9589" 0.00405892795752887 0 3.30930126988486e-05 0 Inf Inf "Positive"
"OG1_9612" 0.0428938485515324 0.00935786890693242 0.000189782783257897 0.000100495771768103 4.5837197526625 12.8430472656234 "Positive"
"OG1_9623" 0.00257732529433232 0 3.32989238731846e-06 0 Inf Inf "Positive"
"OG1_9633" 0.00372841200258866 0 1.45778936219011e-05 0 Inf Inf "Positive"
"OG1_9641" 0.00500870990309067 0 9.32093611150754e-05 0 Inf Inf "Positive"
"OG1_9659" 0.0340721374551726 0.00383989532507536 0.000114457935072109 6.15881752483006e-05 8.87319433753155 61.9871890765389 "Positive"
"OG1_9677" 0.00157694333615858 0 9.54369908035894e-06 0 Inf Inf "Positive"
"OG1_9696" 0.000862716259257074 0 2.9169889193729e-06 0 Inf Inf "Positive"
"OG1_9758" 0.00735983849623326 0 1.36424546316708e-05 0 Inf Inf "Positive"
"OG1_9760" 0.0135143361939596 0 9.25752173641083e-05 0 Inf Inf "Positive"
"OG1_9772" 0.0221906464451923 0.00547443722865478 7.19543986351471e-05 3.02731939722285e-05 4.0535027653692 9.32387913811738 "Positive"
"OG1_9781" 0.00413652824659975 0 8.59101855274767e-06 0 Inf Inf "Positive"
"OG1_9787" 0.00431037152195348 0 1.86598481007934e-05 0 Inf Inf "Positive"
"OG1_9813" 0.00503782599437082 0 2.55084113102818e-05 0 Inf Inf "Positive"
"OG1_9821" 0.00546453526609512 0 3.00255167670361e-05 0 Inf Inf "Positive"
"OG1_9826" 0.00288496817060119 0 3.30956668217959e-05 0 Inf Inf "Positive"
"OG1_9831" 0.00888195577418184 0.00240446158411737 7.8155137544077e-06 3.71603309922876e-06 3.69394788124354 7.25735518685657 "Positive"
"OG1_9847" 0.00146627671063886 0 2.15312600920876e-06 0 Inf Inf "Positive"
"OG1_9864" 0.00303031230584548 0 9.21073208824518e-06 0 Inf Inf "Positive"
"OG1_9888" 0.0121218058049963 0 7.43741918849643e-05 0 Inf Inf "Positive"
"OG1_9906" 0.00216396922152553 0 1.91306596926733e-05 0 Inf Inf "Positive"
"OG1_9919" 0.00311527487531808 0 9.73529697204969e-06 0 Inf Inf "Positive"
"OG1_9921" 0.00535039861884986 0 2.51461803820474e-05 0 Inf Inf "Positive"
"OG1_9926" 0.00920271377135767 0 2.84929825542246e-05 0 Inf Inf "Positive"
"OG1_9934" 0.0028490105573189 0 8.14007421150278e-06 0 Inf Inf "Positive"
"OG1_9956" 0.000473906230022596 0 8.9723918001613e-07 0 Inf Inf "Positive"
"OG1_9968" 0.0050443379166676 0 7.1213866873802e-06 0 Inf Inf "Positive"
"OG1_9972" 0.0145853634050248 0.00463814320110852 6.56085450992946e-05 3.23605988673979e-05 3.14465568927214 4.59954802552737 "Positive"
"OG1_9975" 0.0267709078216337 0.00886129910260326 0.000114008845620333 5.93865270659038e-05 3.02110418705639 4.08486213493687 "Positive"
"OG1_9979" 0.0112383246520068 0.00364002211852519 2.14182754074331e-05 2.6656998743154e-05 3.08743306663207 4.35737680766895 "Positive"
"OG1_9991" 0.000905696012501883 0 3.26801689758993e-06 0 Inf Inf "Positive"
"OG1_9998" 0.00363637966453994 0 6.63578781231155e-06 0 Inf Inf "Positive"
"OG1_9999" 0.00438972440485568 0 1.08823667873823e-05 0 Inf Inf "Positive"
